   74   26   48    1   74     /TUNGSTEN      /PLT /Optimization project    ADF11
--------------------------------------------------------------------------------
  10.00000  10.20000  10.40000  10.60000  10.80000  11.00000  11.20000  11.40000
  11.60000  11.80000  12.00000  12.20000  12.40000  12.60000  12.80000  13.00000
  13.20000  13.40000  13.60000  13.80000  14.00000  14.20000  14.40000  14.60000
  14.80000  15.00000
   0.00000   0.09998   0.19996   0.29993   0.39991   0.49989   0.59987   0.69985
   0.79982   0.89980   0.99978   1.09976   1.19974   1.29972   1.39969   1.49967
   1.59965   1.69963   1.79961   1.89958   1.99956   2.09954   2.19952   2.29950
   2.39947   2.49945   2.59943   2.69941   2.79939   2.89936   2.99934   3.09932
   3.19930   3.29928   3.39925   3.49923   3.59921   3.69919   3.79917   3.89915
   3.99912   4.09910   4.19908   4.29906   4.39904   4.49901   4.59899   4.69897
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 22.08.17
 -24.33886 -24.38176 -24.43286 -24.49154 -24.55718 -24.62941 -24.70882 -24.79626
 -24.89257 -24.99857
 -24.24874 -24.24859 -24.24824 -24.24788 -24.24771 -24.24790 -24.24863 -24.24993
 -24.25186 -24.25443 -24.25770 -24.26195 -24.26862 -24.27940 -24.29597 -24.32005
 -24.35295 -24.39453 -24.44429 -24.50171 -24.56628 -24.63768 -24.71637 -24.80297
 -24.89815 -25.00252
 -24.26972 -24.26954 -24.26913 -24.26870 -24.26844 -24.26856 -24.26923 -24.27048
 -24.27232 -24.27477 -24.27783 -24.28180 -24.28805 -24.29826 -24.31407 -24.33716
 -24.36884 -24.40905 -24.45739 -24.51346 -24.57685 -24.64730 -24.72515 -24.81087
 -24.90493 -25.00782
 -24.29224 -24.29204 -24.29157 -24.29106 -24.29071 -24.29075 -24.29135 -24.29253
 -24.29429 -24.29662 -24.29949 -24.30318 -24.30903 -24.31867 -24.33373 -24.35582
 -24.38625 -24.42505 -24.47192 -24.52656 -24.58867 -24.65807 -24.73499 -24.81977
 -24.91276 -25.01429
 -24.31599 -24.31576 -24.31523 -24.31463 -24.31419 -24.31414 -24.31467 -24.31578
 -24.31746 -24.31966 -24.32235 -24.32577 -24.33124 -24.34033 -24.35463 -24.37572
 -24.40490 -24.44226 -24.48761 -24.54077 -24.60153 -24.66979 -24.74570 -24.82951
 -24.92146 -25.02178
 -24.34064 -24.34039 -24.33979 -24.33909 -24.33855 -24.33841 -24.33886 -24.33990
 -24.34149 -24.34358 -24.34609 -24.34926 -24.35436 -24.36292 -24.37648 -24.39659
 -24.42450 -24.46041 -24.50422 -24.55585 -24.61521 -24.68225 -24.75710 -24.83992
 -24.93086 -25.03009
 -24.36587 -24.36559 -24.36492 -24.36413 -24.36347 -24.36323 -24.36360 -24.36458
 -24.36608 -24.36805 -24.37040 -24.37334 -24.37808 -24.38614 -24.39898 -24.41811
 -24.44478 -24.47923 -24.52149 -24.57157 -24.62949 -24.69527 -24.76901 -24.85082
 -24.94080 -25.03907
 -24.39135 -24.39104 -24.39030 -24.38940 -24.38864 -24.38829 -24.38858 -24.38948
 -24.39090 -24.39275 -24.39495 -24.39768 -24.40210 -24.40967 -24.42182 -24.44001
 -24.46544 -24.49846 -24.53918 -24.58771 -24.64416 -24.70865 -24.78125 -24.86205
 -24.95112 -25.04855
 -24.41678 -24.41644 -24.41562 -24.41462 -24.41374 -24.41328 -24.41348 -24.41430
 -24.41564 -24.41739 -24.41945 -24.42198 -24.42610 -24.43322 -24.44472 -24.46199
 -24.48623 -24.51784 -24.55704 -24.60402 -24.65901 -24.72218 -24.79364 -24.87344
 -24.96165 -25.05835
 -24.44206 -24.44169 -24.44079 -24.43968 -24.43868 -24.43811 -24.43822 -24.43896
 -24.44022 -24.44187 -24.44381 -24.44616 -24.45001 -24.45670 -24.46757 -24.48396
 -24.50703 -24.53726 -24.57495 -24.62041 -24.67393 -24.73579 -24.80609 -24.88491
 -24.97230 -25.06836
 -24.46726 -24.46686 -24.46588 -24.46466 -24.46354 -24.46286 -24.46287 -24.46353
 -24.46471 -24.46627 -24.46808 -24.47026 -24.47385 -24.48013 -24.49039 -24.50591
 -24.52783 -24.55670 -24.59290 -24.63684 -24.68890 -24.74944 -24.81858 -24.89641
 -24.98302 -25.07848
 -24.49244 -24.49200 -24.49094 -24.48961 -24.48837 -24.48757 -24.48749 -24.48807
 -24.48917 -24.49064 -24.49233 -24.49434 -24.49767 -24.50355 -24.51320 -24.52786
 -24.54864 -24.57614 -24.61086 -24.65328 -24.70388 -24.76309 -24.83108 -24.90793
 -24.99376 -25.08864
 -24.51761 -24.51715 -24.51601 -24.51456 -24.51320 -24.51229 -24.51211 -24.51261
 -24.51363 -24.51500 -24.51658 -24.51843 -24.52150 -24.52696 -24.53601 -24.54981
 -24.56944 -24.59559 -24.62882 -24.66972 -24.71886 -24.77675 -24.84358 -24.91945
 -25.00449 -25.09881
 -24.54279 -24.54229 -24.54107 -24.53952 -24.53803 -24.53700 -24.53674 -24.53716
 -24.53809 -24.53937 -24.54083 -24.54251 -24.54532 -24.55038 -24.55882 -24.57176
 -24.59025 -24.61503 -24.64678 -24.68616 -24.73384 -24.79041 -24.85608 -24.93097
 -25.01523 -25.10897
 -24.56796 -24.56743 -24.56613 -24.56447 -24.56286 -24.56172 -24.56136 -24.56170
 -24.56255 -24.56374 -24.56508 -24.56659 -24.56914 -24.57380 -24.58163 -24.59371
 -24.61105 -24.63447 -24.66473 -24.70260 -24.74882 -24.80406 -24.86857 -24.94249
 -25.02597 -25.11913
 -24.59313 -24.59258 -24.59119 -24.58942 -24.58769 -24.58643 -24.58598 -24.58624
 -24.58701 -24.58811 -24.58933 -24.59068 -24.59297 -24.59722 -24.60444 -24.61566
 -24.63186 -24.65392 -24.68269 -24.71903 -24.76380 -24.81772 -24.88107 -24.95401
 -25.03670 -25.12929
 -24.61831 -24.61772 -24.61626 -24.61437 -24.61252 -24.61114 -24.61060 -24.61078
 -24.61148 -24.61248 -24.61358 -24.61476 -24.61679 -24.62063 -24.62725 -24.63761
 -24.65266 -24.67336 -24.70065 -24.73547 -24.77878 -24.83138 -24.89357 -24.96553
 -25.04744 -25.13945
 -24.64348 -24.64286 -24.64132 -24.63932 -24.63735 -24.63586 -24.63522 -24.63532
 -24.63594 -24.63685 -24.63783 -24.63884 -24.64061 -24.64405 -24.65006 -24.65956
 -24.67347 -24.69280 -24.71861 -24.75191 -24.79376 -24.84503 -24.90607 -24.97706
 -25.05818 -25.14962
 -24.66866 -24.66801 -24.66638 -24.66428 -24.66218 -24.66058 -24.65984 -24.65986
 -24.66040 -24.66122 -24.66208 -24.66293 -24.66444 -24.66747 -24.67287 -24.68151
 -24.69427 -24.71225 -24.73657 -24.76835 -24.80874 -24.85869 -24.91857 -24.98858
 -25.06891 -25.15978
 -24.69383 -24.69315 -24.69145 -24.68923 -24.68701 -24.68529 -24.68446 -24.68440
 -24.68486 -24.68559 -24.68633 -24.68701 -24.68826 -24.69089 -24.69568 -24.70346
 -24.71508 -24.73169 -24.75453 -24.78479 -24.82372 -24.87235 -24.93107 -25.00010
 -25.07965 -25.16994
 -24.71901 -24.71830 -24.71651 -24.71418 -24.71184 -24.71001 -24.70909 -24.70895
 -24.70932 -24.70995 -24.71058 -24.71109 -24.71209 -24.71430 -24.71849 -24.72541
 -24.73588 -24.75114 -24.77248 -24.80123 -24.83870 -24.88600 -24.94357 -25.01162
 -25.09039 -25.18010
 -24.74418 -24.74344 -24.74157 -24.73913 -24.73666 -24.73472 -24.73371 -24.73349
 -24.73378 -24.73432 -24.73482 -24.73517 -24.73591 -24.73772 -24.74130 -24.74735
 -24.75668 -24.77058 -24.79044 -24.81767 -24.85368 -24.89966 -24.95607 -25.02314
 -25.10112 -25.19026
 -24.76936 -24.76858 -24.76663 -24.76408 -24.76149 -24.75943 -24.75833 -24.75803
 -24.75824 -24.75869 -24.75907 -24.75926 -24.75973 -24.76114 -24.76411 -24.76930
 -24.77749 -24.79002 -24.80840 -24.83411 -24.86866 -24.91332 -24.96857 -25.03466
 -25.11186 -25.20042
 -24.79453 -24.79373 -24.79170 -24.78904 -24.78632 -24.78415 -24.78295 -24.78257
 -24.78271 -24.78306 -24.78332 -24.78334 -24.78356 -24.78456 -24.78693 -24.79125
 -24.79830 -24.80947 -24.82636 -24.85055 -24.88364 -24.92698 -24.98106 -25.04618
 -25.12259 -25.21059
 -24.81971 -24.81887 -24.81676 -24.81399 -24.81115 -24.80886 -24.80757 -24.80711
 -24.80717 -24.80743 -24.80757 -24.80742 -24.80738 -24.80797 -24.80974 -24.81320
 -24.81910 -24.82891 -24.84432 -24.86699 -24.89862 -24.94063 -24.99356 -25.05770
 -25.13333 -25.22075
 -24.84488 -24.84401 -24.84183 -24.83894 -24.83598 -24.83358 -24.83219 -24.83165
 -24.83163 -24.83180 -24.83182 -24.83151 -24.83120 -24.83139 -24.83255 -24.83515
 -24.83991 -24.84836 -24.86228 -24.88343 -24.91360 -24.95429 -25.00606 -25.06922
 -25.14407 -25.23091
 -24.87005 -24.86916 -24.86689 -24.86389 -24.86081 -24.85829 -24.85681 -24.85619
 -24.85609 -24.85616 -24.85607 -24.85559 -24.85503 -24.85481 -24.85536 -24.85710
 -24.86071 -24.86780 -24.88023 -24.89987 -24.92857 -24.96795 -25.01856 -25.08074
 -25.15480 -25.24107
 -24.89523 -24.89430 -24.89195 -24.88884 -24.88564 -24.88301 -24.88143 -24.88073
 -24.88055 -24.88053 -24.88032 -24.87967 -24.87885 -24.87822 -24.87817 -24.87905
 -24.88151 -24.88724 -24.89819 -24.91631 -24.94355 -24.98160 -25.03106 -25.09226
 -25.16554 -25.25123
 -24.92040 -24.91944 -24.91701 -24.91380 -24.91047 -24.90772 -24.90606 -24.90528
 -24.90501 -24.90490 -24.90457 -24.90376 -24.90267 -24.90164 -24.90098 -24.90100
 -24.90232 -24.90669 -24.91615 -24.93275 -24.95853 -24.99526 -25.04356 -25.10378
 -25.17628 -25.26140
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 22.08.17
 -24.67007 -24.66692 -24.65921 -24.64952 -24.64044 -24.63455 -24.63380 -24.63762
 -24.64479 -24.65411 -24.66434 -24.67452 -24.68454 -24.69455 -24.70467 -24.71503
 -24.72630 -24.74117 -24.76287 -24.79464 -24.83969 -24.90153 -24.98479 -25.09436
 -25.23516 -25.41208
 -24.28240 -24.28010 -24.27443 -24.26726 -24.26047 -24.25593 -24.25504 -24.25742
 -24.26223 -24.26863 -24.27576 -24.28295 -24.29013 -24.29740 -24.30485 -24.31259
 -24.32121 -24.33328 -24.35188 -24.38009 -24.42097 -24.47795 -24.55578 -24.65956
 -24.79440 -24.96539
 -23.99393 -23.99305 -23.99086 -23.98802 -23.98521 -23.98309 -23.98217 -23.98239
 -23.98352 -23.98532 -23.98759 -23.99012 -23.99292 -23.99601 -23.99942 -24.00320
 -24.00787 -24.01600 -24.03067 -24.05494 -24.09191 -24.14496 -24.21883 -24.31857
 -24.44926 -24.61594
 -23.75931 -23.75927 -23.75912 -23.75883 -23.75836 -23.75768 -23.75678 -23.75577
 -23.75478 -23.75395 -23.75341 -23.75329 -23.75360 -23.75433 -23.75549 -23.75708
 -23.75961 -23.76570 -23.77849 -23.80112 -23.83674 -23.88876 -23.96174 -24.06051
 -24.18990 -24.35474
 -23.58397 -23.58394 -23.58383 -23.58359 -23.58315 -23.58248 -23.58155 -23.58049
 -23.57944 -23.57856 -23.57799 -23.57788 -23.57821 -23.57900 -23.58020 -23.58183
 -23.58441 -23.59071 -23.60408 -23.62782 -23.66529 -23.71994 -23.79589 -23.89737
 -24.02864 -24.19395
 -23.45468 -23.45463 -23.45448 -23.45424 -23.45392 -23.45352 -23.45306 -23.45265
 -23.45241 -23.45245 -23.45291 -23.45387 -23.45527 -23.45705 -23.45912 -23.46140
 -23.46444 -23.47130 -23.48567 -23.51122 -23.55166 -23.61062 -23.69161 -23.79810
 -23.93354 -24.10140
 -23.37034 -23.37028 -23.37011 -23.36987 -23.36962 -23.36938 -23.36922 -23.36923
 -23.36953 -23.37022 -23.37143 -23.37321 -23.37546 -23.37800 -23.38068 -23.38333
 -23.38652 -23.39368 -23.40898 -23.43659 -23.48066 -23.54509 -23.63266 -23.74585
 -23.88718 -24.05913
 -23.32451 -23.32445 -23.32429 -23.32407 -23.32382 -23.32357 -23.32336 -23.32333
 -23.32362 -23.32436 -23.32570 -23.32772 -23.33024 -23.33300 -23.33577 -23.33829
 -23.34115 -23.34822 -23.36422 -23.39384 -23.44180 -23.51224 -23.60712 -23.72782
 -23.87574 -24.05228
 -23.30689 -23.30685 -23.30672 -23.30652 -23.30625 -23.30590 -23.30552 -23.30527
 -23.30532 -23.30587 -23.30711 -23.30912 -23.31167 -23.31442 -23.31705 -23.31922
 -23.32153 -23.32831 -23.34480 -23.37626 -23.42795 -23.50426 -23.60625 -23.73411
 -23.88804 -24.06825
 -23.30721 -23.30718 -23.30709 -23.30690 -23.30662 -23.30623 -23.30574 -23.30535
 -23.30528 -23.30575 -23.30698 -23.30909 -23.31177 -23.31459 -23.31715 -23.31902
 -23.32081 -23.32725 -23.34408 -23.37705 -23.43192 -23.51329 -23.62128 -23.75484
 -23.91295 -24.09458
 -23.31673 -23.31671 -23.31661 -23.31644 -23.31616 -23.31575 -23.31524 -23.31483
 -23.31478 -23.31531 -23.31669 -23.31903 -23.32195 -23.32494 -23.32749 -23.32910
 -23.33037 -23.33636 -23.35327 -23.38726 -23.44453 -23.52985 -23.64234 -23.77974
 -23.93977 -24.12016
 -23.32842 -23.32839 -23.32828 -23.32808 -23.32777 -23.32732 -23.32677 -23.32633
 -23.32627 -23.32685 -23.32834 -23.33087 -23.33396 -23.33703 -23.33946 -23.34066
 -23.34121 -23.34649 -23.36304 -23.39744 -23.45625 -23.54434 -23.65988 -23.79936
 -23.95927 -24.13610
 -23.33899 -23.33895 -23.33882 -23.33859 -23.33823 -23.33773 -23.33712 -23.33662
 -23.33652 -23.33710 -23.33865 -23.34127 -23.34445 -23.34750 -23.34972 -23.35042
 -23.35018 -23.35460 -23.37055 -23.40487 -23.46445 -23.55421 -23.67143 -23.81142
 -23.96955 -24.14113
 -23.34674 -23.34670 -23.34658 -23.34634 -23.34597 -23.34544 -23.34478 -23.34423
 -23.34409 -23.34466 -23.34622 -23.34889 -23.35210 -23.35509 -23.35711 -23.35740
 -23.35652 -23.36020 -23.37552 -23.40953 -23.46929 -23.55973 -23.67735 -23.81652
 -23.97160 -24.13698
 -23.35205 -23.35203 -23.35193 -23.35174 -23.35140 -23.35089 -23.35023 -23.34967
 -23.34951 -23.35006 -23.35162 -23.35431 -23.35752 -23.36045 -23.36232 -23.36231
 -23.36097 -23.36411 -23.37887 -23.41239 -23.47181 -23.56203 -23.67892 -23.81614
 -23.96732 -24.12610
 -23.35676 -23.35677 -23.35674 -23.35663 -23.35639 -23.35596 -23.35536 -23.35483
 -23.35468 -23.35523 -23.35679 -23.35949 -23.36268 -23.36555 -23.36729 -23.36707
 -23.36541 -23.36810 -23.38229 -23.41511 -23.47369 -23.56283 -23.67804 -23.81244
 -23.95920 -24.11147
 -23.36271 -23.36275 -23.36284 -23.36288 -23.36280 -23.36252 -23.36203 -23.36158
 -23.36149 -23.36207 -23.36365 -23.36635 -23.36952 -23.37234 -23.37397 -23.37358
 -23.37165 -23.37392 -23.38746 -23.41932 -23.47656 -23.56389 -23.67657 -23.80754
 -23.94971 -24.09600
 -23.37135 -23.37144 -23.37165 -23.37187 -23.37199 -23.37190 -23.37157 -23.37124
 -23.37123 -23.37187 -23.37348 -23.37618 -23.37933 -23.38209 -23.38363 -23.38309
 -23.38094 -23.38280 -23.39561 -23.42628 -23.48175 -23.56661 -23.67611 -23.80316
 -23.94071 -24.08165
 -23.38386 -23.38400 -23.38433 -23.38471 -23.38502 -23.38511 -23.38492 -23.38471
 -23.38478 -23.38548 -23.38711 -23.38980 -23.39291 -23.39561 -23.39705 -23.39639
 -23.39407 -23.39556 -23.40760 -23.43693 -23.49031 -23.57219 -23.67796 -23.80073
 -23.93362 -24.06974
 -23.40134 -23.40151 -23.40191 -23.40240 -23.40282 -23.40303 -23.40295 -23.40282
 -23.40296 -23.40368 -23.40530 -23.40796 -23.41100 -23.41361 -23.41496 -23.41422
 -23.41179 -23.41296 -23.42425 -23.45216 -23.50321 -23.58174 -23.68338 -23.80159
 -23.92981 -24.06150
 -23.42378 -23.42396 -23.42439 -23.42492 -23.42539 -23.42565 -23.42562 -23.42554
 -23.42571 -23.42643 -23.42802 -23.43060 -23.43354 -23.43604 -23.43730 -23.43651
 -23.43404 -23.43497 -23.44554 -23.47199 -23.52058 -23.59550 -23.69271 -23.80614
 -23.92969 -24.05730
 -23.45036 -23.45053 -23.45096 -23.45148 -23.45196 -23.45223 -23.45223 -23.45217
 -23.45235 -23.45306 -23.45459 -23.45707 -23.45988 -23.46227 -23.46344 -23.46264
 -23.46019 -23.46094 -23.47083 -23.49582 -23.54185 -23.61296 -23.70555 -23.81407
 -23.93301 -24.05684
 -23.48021 -23.48037 -23.48078 -23.48129 -23.48175 -23.48202 -23.48204 -23.48200
 -23.48218 -23.48287 -23.48434 -23.48670 -23.48938 -23.49163 -23.49274 -23.49195
 -23.48959 -23.49023 -23.49950 -23.52303 -23.56646 -23.63366 -23.72150 -23.82507
 -23.93948 -24.05985
 -23.51248 -23.51264 -23.51304 -23.51353 -23.51399 -23.51428 -23.51432 -23.51431
 -23.51451 -23.51518 -23.51659 -23.51882 -23.52135 -23.52349 -23.52453 -23.52379
 -23.52157 -23.52216 -23.53088 -23.55300 -23.59383 -23.65709 -23.74014 -23.83878
 -23.94879 -24.06599
 -23.54640 -23.54657 -23.54697 -23.54747 -23.54795 -23.54826 -23.54834 -23.54838
 -23.54860 -23.54926 -23.55060 -23.55271 -23.55510 -23.55711 -23.55811 -23.55744
 -23.55540 -23.55600 -23.56421 -23.58496 -23.62322 -23.68252 -23.76080 -23.85455
 -23.96029 -24.07452
 -23.58130 -23.58146 -23.58187 -23.58239 -23.58289 -23.58325 -23.58338 -23.58347
 -23.58372 -23.58438 -23.58565 -23.58764 -23.58987 -23.59177 -23.59272 -23.59215
 -23.59031 -23.59096 -23.59868 -23.61809 -23.65378 -23.70914 -23.78264 -23.87152
 -23.97305 -24.08446
 -23.61648 -23.61665 -23.61707 -23.61761 -23.61814 -23.61854 -23.61873 -23.61887
 -23.61916 -23.61980 -23.62101 -23.62287 -23.62496 -23.62674 -23.62766 -23.62718
 -23.62556 -23.62624 -23.63350 -23.65156 -23.68470 -23.73611 -23.80483 -23.88886
 -23.98620 -24.09482
 -23.65168 -23.65185 -23.65227 -23.65283 -23.65340 -23.65384 -23.65409 -23.65428
 -23.65460 -23.65523 -23.65638 -23.65812 -23.66006 -23.66171 -23.66260 -23.66221
 -23.66080 -23.66154 -23.66832 -23.68505 -23.71562 -23.76308 -23.82703 -23.90621
 -23.99935 -24.10520
 -23.68687 -23.68704 -23.68748 -23.68806 -23.68865 -23.68914 -23.68944 -23.68968
 -23.69003 -23.69067 -23.69175 -23.69336 -23.69515 -23.69669 -23.69753 -23.69725
 -23.69605 -23.69684 -23.70315 -23.71853 -23.74655 -23.79006 -23.84924 -23.92356
 -24.01250 -24.11557
 -23.72206 -23.72223 -23.72268 -23.72328 -23.72390 -23.72443 -23.72479 -23.72509
 -23.72547 -23.72610 -23.72712 -23.72860 -23.73024 -23.73166 -23.73247 -23.73228
 -23.73130 -23.73213 -23.73797 -23.75202 -23.77747 -23.81704 -23.87144 -23.94090
 -24.02566 -24.12594
 -23.75725 -23.75743 -23.75789 -23.75850 -23.75916 -23.75973 -23.76015 -23.76049
 -23.76091 -23.76153 -23.76249 -23.76384 -23.76534 -23.76664 -23.76741 -23.76731
 -23.76655 -23.76742 -23.77279 -23.78550 -23.80840 -23.84401 -23.89364 -23.95825
 -24.03881 -24.13631
 -23.79244 -23.79262 -23.79309 -23.79373 -23.79442 -23.79503 -23.79550 -23.79590
 -23.79635 -23.79696 -23.79786 -23.79909 -23.80044 -23.80162 -23.80235 -23.80235
 -23.80179 -23.80272 -23.80762 -23.81899 -23.83932 -23.87099 -23.91584 -23.97559
 -24.05197 -24.14668
 -23.82763 -23.82782 -23.82830 -23.82895 -23.82967 -23.83033 -23.83086 -23.83131
 -23.83179 -23.83239 -23.83323 -23.83433 -23.83553 -23.83659 -23.83729 -23.83738
 -23.83704 -23.83801 -23.84244 -23.85247 -23.87025 -23.89797 -23.93805 -23.99294
 -24.06512 -24.15705
